Job ID,Title,Company,Location,Category,Subcategory,Function,Type,Level,Min Salary,Max Salary,Salary Negotiation,Min Experience,Max Experience,Fresh Graduate,SMA/SMK/STM,Diploma/D1/D2/D3,Sarjana/S1,Master/S2,Doctor/S3,Posted Date,Description,Skill_Set,Link
15553430,Koordinator Lapangan,PT Mitra Sukses Plasindo,Semarang,Sains & Teknologi,Petugas Survey,Pelaksana Lapangan,Full Time,Staff / Officer,2000000,3000000,0,0,0,1,1,1,0,0,0,2025-06-18 16:35:08,"PT. Mitra Sukses Plasindo membutuhkan koordinator lapangan untuk mencari lapak-lapak botol plastik yang menjadi bahan baku produksi

Tanggung Jawab Pekerjaan :
•	Memahami Lokasi
•	Mengawasi muatan apabila mobil angkutan tiba dilapangan
•	Melaksanakan pengawasan, dan memberikan pengarahan-pengarahan kepada tim
•	Melakukan koordinasi hasil perkerjaan secara rutin
•	Mampu berkoordinasi dengan pihak eksternal baik yang bersifat formal maupun informasi
•	Mencari lapak-lapak botol plastik

Keahlian :
Mampu melakukan negosiasi harga yang baik

Kualifikasi :
•	Pendidikan Minimal SMK
•	Mempunyai Motor dan SIM C
•	Fresh graduate silahkan melamar
•	Berdomisili di Jawa Tengah dan sekitarnya

Waktu Bekerja :
Jam 08:30 s/d 16:30, Senin-Jumat dan Jam 8:30 s/d 14:30 , Sabtu","['Able', 'Good Prices']",https://www.loker.id/research-development/petugas-survey/koordinator-lapangan-pt-mitra-sukses-plasindo-semarang.html
15662805,Marketing Associate,PT Metalindo Multiperkasa,Surabaya,Marketing / Pemasaran,Komunikasi Pemasaran,Marketing Executive,Full Time,Junior / Entry Level,,,1,1,2,0,1,1,1,0,0,2025-06-18 16:28:55,"PT. Metalindo Multiperkasa adalah salah satu perusahaan yang bergerak dibidang maintenance goods, Kami mencari seorang Marketing Associate yang proaktif dan berorientasi pada hasil untuk mempromosikan produk kami, membangun hubungan yang kuat dengan pelanggan, dan mendukung inisiatif penjualan. Peran ini sangat cocok bagi individu yang memiliki semangat dalam bidang penjualan dan komunikasi serta memiliki ambisi untuk berkembang dalam lingkungan yang dinamis.

Tanggung Jawab Pekerjaan :
- Mencari dan menghubungi calon pelanggan (prospecting).
- Menawarkan dan menjelaskan produk/layanan kepada pelanggan.
- Melakukan presentasi penjualan, baik secara tatap muka, telepon, atau online.
- Menjaga hubungan baik dengan pelanggan lama dan baru (customer relationship).
- Memahami produk perusahaan secara menyeluruh.
- Melakukan follow-up atas penawaran atau negosiasi.
- Menangani keluhan atau pertanyaan dari pelanggan.
- Bekerja sama dengan tim marketing untuk promosi.
- Memenuhi atau melampaui target penjualan yang ditetapkan.

Keahlian :
- Pengetahuan produk
- Komunikasi yang efektif
- Negosiasi strategis

Kualifikasi :
- Pendidikan minimal SMA/SMK.
- Memiliki pengalaman kerja minimal 1 tahun di bidang terkait.
- Berdomisili di Area Jawa Timur.
- Wajib memiliki kendaraan pribadi (motor atau mobil).","['Product Knowledge', 'Effective Communication', 'Strategic Negotiations']",https://www.loker.id/pemasaran/komunikasi-pemasaran/marketing-associate-pt-metalindo-multiperkasa-surabaya.html
15662547,Merchandiser Garment,PT Denindo Mitraglobal,Depok,Ritel,Merchandiser,Merchandiser,Contract,Staff / Officer,5000000,6000000,0,1,5,1,0,1,1,0,0,2025-06-18 16:23:37,"PT Denindo Mitraglobal adalah perusahaan garment yang dinamis dan berkembang, memasok produk berkualitas tinggi. Saat ini, kami sedang memperkuat bisnis dengan strategi online shop dan digital marketing — dan Anda bisa menjadi bagian dari tim inovatif ini!

Tanggung Jawab Pekerjaan :
1. Follow-up seluruh proses order — mulai dari penawaran, pengembangan (sampling), hingga produksi massal
2. Mengawal proses development/sampling agar sesuai spesifikasi dan timeline
3. Terlibat langsung dalam proses pengembangan produk (sampling), memastikan kualitas dan spesifikasi terpenuhi
4 Melakukan follow-up rutin terhadap status order dan koordinasi dengan tim internal maupun ekternal
5 Mengkomunikasikan kebutuhan teknis atau kendala produksi kepada pihak terkait

Keahlian :
1. Pengalaman minimal sebagai follow-up atau merchandiser garment
2. Komunikatif, mampu berbahasa Indonesia dengan baik, serta memahami bahasa Inggris (minimal pasif)
3. Menguasai software desain fashion/garmen (seperti CAD fashion/designer) sangat diharapkan

Kualifikasi :
1. Domisili Jakarta Selatan atau sekitarnya, siap untuk meeting dengan tim dan supplier
2. Pendidikan minimal Diploma (Terbuka Untuk Frash Graduate)

Waktu Bekerja :
jam 10 s/d jam 6","['Minimal Experience', 'Followup', 'Garment Merchandiser', 'Indonesian', 'English Language', 'Fashiongarment Design Software', 'Cad Fashiondesigner']",https://www.loker.id/ritel/merchandiser/merchandiser-garment-pt-denindo-mitraglobal-depok.html
15662723,Staf Administrasi Keuangan,Stikes Elisabeth Semarang,Semarang,Akuntansi,Akuntansi Finansial,Admin Keuangan,Contract,Staff / Officer,,,1,1,2,0,0,1,1,0,0,2025-06-18 16:18:55,"STIKes Elisabeth Semarang, institusi pendidikan tinggi kesehatan yang berkomitmen pada mutu dan pelayanan unggul, membuka kesempatan bagi Anda yang berintegritas tinggi dan profesional untuk bergabung sebagai:

Tanggung Jawab Pekerjaan :
1.	Melakukan pencatatan transaksi keuangan harian secara akurat, terstruktur dan tepat waktu.
2.	Menyusun dan mengelola dokumen-dokumen keuangan seperti bukti pembayaran, transaksi, kwitansi, faktur, dan dokumen pendukung lainnya.
3.	Membantu dalam penyusunan laporan keuangan bulanan, semesteran, dan tahunan.
4.	Mengelola kas harian secara rutin.
5.	Melakukan input dan pembukuan menggunakan sistem keuangan yang digunakan oleh institusi.
6.	Menjaga kerahasiaan data dan dokumen keuangan sesuai dengan prinsip profesionalisme dan integritas.
7.	Menghitung, mencatat, dan melaporkan pajak-pajak yang relevan, seperti:

Keahlian :
• Akuntansi dasar dan pencatatan transaksi keuangan
• Pengelolaan administrasi dan pengarsipan dokumen keuangan
• Penyusunan laporan keuangan kas dan rekonsiliasi sederhana
• Penggunaan Microsoft Excel tingkat menengah-lanjut (VLOOKUP,HLOOKUP,IF,SUMIF,Pivot Table)
• Penguasaan sistem perpajakan terbaru dan aplikasi seperti e-SPT,e-Faktur,e-Billing,DJP Online
• Penggunaan software akuntansi (Accurate,Zahir,atau sejenisnya)

Kualifikasi :
• Pendidikan minimal D3/S1 Akuntansi,Keuangan,atau Perpajakan
• Memiliki pengalaman minimal 1 tahun dalam administrasi keuangan dan perpajakan
• Diutamakan memiliki Brevete Pajak A dan/atau B

Waktu Bekerja :
8.00 - 16.30 WIB","['Basic Accounting', 'Recording', 'Financial Transactions', 'Management', 'Administration', 'Financial Documents', 'Preparation', 'Cash Financial Statements', 'Simple Reconciliation', 'Use', 'Microsoft Excel Middle Level', 'Continued Vlookup', 'Hlookup', 'Sumif', 'Pivot Table', 'Mastery', 'Latest Taxation Systems', 'Applications', 'Espt', 'Efforts', 'Ebilling', 'Djp Online', 'Use', 'Accurate Accounting Software', 'Zahir']",https://www.loker.id/akuntansi-keuangan/akuntansi-finansial/staf-administrasi-keuangan-stikes-elisabeth-semarang-semarang.html
15359631,Administrasi,Hijau Prima Perkasa,Kabupaten Tangerang,Administrasi,Staf Admin,Admin Operasional,Full Time,Junior / Entry Level,,,1,1,5,1,0,0,1,0,0,2025-06-18 16:17:28,"HPP adalah pabrik yang bergerak dibidang spundbond. saat ini kami membuka lowongan kerja untuk mengisi posisi sebagi Administrasi
- Siap bekerja dan di tempatkan di wilayah tangerang Kawasan industri milenium

Tanggung Jawab Pekerjaan :
- Menyusun laporan Keuangan
- Menyusun laporan pembelian dan penjualan
- komunikasi yang Bagus Dan Terstruktur

Keahlian :
- Menguasa Excell dan G Sheed
- Pandai dalam berhitung
- memiliki inisiatif akan pengetahuan mengenai perusahaan.
- Terbiasa menggunakan PC / Laptop
- ⁠terbiasa menggunakan excel / gsheet
- ⁠komunikasi yg bagus dan tersrtuktur

Kualifikasi :
-Pengalaman maupun non pengalaman
- Lulusan S1 Sederajat","['Division', 'Excell', 'G Sheed', 'Initiatives', 'Knowledge', 'Company', 'Laptop', 'Excel', 'Gsheet', 'Good Structured Communication']",https://www.loker.id/administrasi/staf-admin/administrasi-hijau-prima-perkasa-kabupaten-tangerang.html
15289336,Admin Sekretaris,Nicole Pack,Jakarta Barat,Administrasi,Staf Admin,Staf Admin,Contract,Junior / Entry Level,4000000,5000000,0,1,5,1,1,1,0,0,0,2025-06-18 16:14:44,"NICOLE PACK Perusahaan Manufaktur yang bergerak di bidang pembuatan packaging dari kertas. Kami mencari admin kantor yang bertanggung jawab dalam pengelolaan administrasi dan data perusahaan, yang akan berperan dalam pencatatan dokumen, pengarsipan, serta memastikan kelancaran operasional kantor di Lokasi CENGKARENG.

Tanggung Jawab Pekerjaan :
1.	Membantu pekerjaan administrasi dari atasan
2.	Membantu pencarian item barang yang diminta
3.	Membantu penarikan data absensi karyawan
4.	Membuat rekap pengeluaran direktur
5.	Menelusuri history pengeluaran bank
6.	Mengisi mutasi pengeluaran bank
7.	Membantu pekerjaan administrasi lainnya
8.	Bersedia mobile jika diperlukan

Keahlian :
1. Menguasai Microsoft Office
2. Menguasai dasar akuntansi
3. Menguasai pencarian barang online maupun offline

Kualifikasi :
1. Pendidikan minimal SMK / sederajat,  fresh graduate dipersilahkan melamar
2. Pengalaman kerja minimal 2-3 tahun

Waktu Bekerja :
Senin - Jumat 08:00 - 17:00, Sabtu 08:00 - 15:00","['Microsoft Office', 'Basis', 'Accounting', 'Search', 'Goods']",https://www.loker.id/administrasi/staf-admin/admin-sekretaris-nicole-pack-jakarta-barat.html
15530496,Kepala Bengkel AHASS,Ahass Budi Jaya Ii,Ngawi,Teknik,Teknik Otomotif,Kepala Bengkel,Full Time,Staff / Officer,,,1,3,5,0,1,1,0,0,0,2025-06-18 16:13:31,"Perusahaan Ahass Budi Jaya II saat ini membutuhkan posisi Kepala Bengkel AHASS Memastikan bengkel berjalan sesuai Standar Operation Prosedur (SOP) AHASS

Tanggung Jawab Pekerjaan :
- Menjamin kualitas pekerjaan bengkel
- Menjamin keamanan dan keselamatan bengkel
- Menjamin pengelolaan biaya bengkel

Keahlian :
- Memiliki keterampilan kepemimpinan
- Memiliki pengetahuan teknis bengkel
- Memiliki ketrampilan komunikasi yang baik
- Memiliki ketrampilan komputer MS office

Kualifikasi :
- Pengalaman kerja di bengkel AHASS minimal 3 tahun
- Minimal SMK jurusan Teknik Sepeda Motor
- Diutamakan yang memahami sosmed add
- Diutamakan berdomisili Kedunggalar Ngawi","['Leadership Skills', 'Workshop Technical Knowledge', 'Good Communication Skills', 'Ms Office Computer Skills']",https://www.loker.id/teknik/otomotif/kepala-bengkel-ahass-ahass-budi-jaya-ii-ngawi.html
14989940,Operational Manager,Ksk Stainless Group,Jakarta Pusat,Eksekutif & Manajemen Senior,,Manager Operasional,Full Time,CEO / GM / Director / Senior Manager,,,1,6,,0,0,0,1,1,0,2025-06-18 16:12:12,"Kami mencari Operational Manager yang berpengalaman untuk mengawasi dan meningkatkan efisiensi operasional perusahaan. Posisi ini bertanggung jawab dalam mengelola tim, merancang strategi operasional, serta memastikan kelancaran proses produksi dan manajemen keuangan.

Tanggung Jawab Pekerjaan :
- Memimpin, mengarahkan, dan memotivasi tim operasional untuk mencapai kinerja optimal.
- Mengembangkan dan mengimplementasikan rencana operasional yang mendukung tujuan strategis perusahaan.
- Memantau dan menganalisis indikator kinerja utama (KPI) untuk mengidentifikasi area yang memerlukan perbaikan.
- Memastikan operasional pabrik dan proses produksi berjalan lancar dengan efisiensi tinggi.
- Mengembangkan dan menerapkan prosedur untuk menjaga stabilitas dan kelancaran operasi perusahaan.
- Mengidentifikasi area untuk penghematan biaya dan mengoptimalkan pengeluaran tanpa mengurangi kualitas operasional.
- Menyusun strategi perpajakan yang efektif untuk meminimalkan beban pajak sesuai dengan peraturan yang berlaku.
-Menyusun strategi perpajakan yang efektif untuk meminimalkan beban pajak sesuai dengan peraturan yang berlaku.
- Berkoordinasi dengan tim HR untuk pengembangan dan manajemen SDM yang mendukung produktivitas perusahaan.

Keahlian :
- Manajemen operasional dan produksi
- Pemahaman yang mendalam tentang regulasi pajak dan standar akuntansi yang berlaku.
- Komunikasi yang baik
- Manajemen keuangan dan perpajakan
- Manajemen risiko dan strategi efisiensi

Kualifikasi :
- Pendidikan minimal S1.
- Pengalaman minimal 8 tahun dalam manajemen senior, khususnya di industri manufaktur, dengan pengetahuan mendalam dalam perpajakan perusahaan.

Waktu Bekerja :
Bersedia dengan Jam Kerja Reguler: Senin-Jumat (08:00 – 17:00) dan Sabtu (08:00-15:00).","['Operational Production Management', 'Depth Understanding', 'Tax Regulations', 'Applicable Accounting Standards', 'Good Communication', 'Financial Tax Management', 'Risk Management', 'Efficiency Strategies']",https://www.loker.id/eksekutif-manajemen-senior/operational-manager-ksk-stainless-group-jakarta-pusat.html
15050884,Marketing Associate,Century 21 Indonesia,Jakarta Barat,Properti & Real Estate,,Marketing Property,Freelance,Junior / Entry Level,,,1,1,2,0,1,1,0,0,0,2025-06-18 16:00:34,"Century 21 Indonesia perusahaan yang bergerak di bidang property membutuhkan staff Marketing Associate

Tanggung Jawab Pekerjaan :
1. Melakukan riset.
2. Melakukan aktivitas promosi melalui berbagai portal iklan.
3. Melakukan penjualan.
4. Memberikan konsultasi dan saran dalam memilih properti sesuai dengan kebutuhan klien.
5. Berkomunikasi dengan klien guna mengumpulkan berbagai informasi dalam aspek penjualan.

Keahlian :
Menguasai Komputer & Teknologi yg berkaitan dengan bidang periklanan

Kualifikasi :
1. Pendidikan minimal SMU/SMA sederajat atau D3.
2. Berpengalaman minimal 1 Tahun di bidangnya.
3. Berdomisili di Jakarta Barat dan sekitarnya.","['Computers', 'Technologies', 'Field', 'Support']",https://www.loker.id/property-real-estate/marketing-associate-century-21-indonesia-jakarta-barat.html
8392157,Perawat Gigi,Klinik Dental Theory,Jakarta Timur,Kesehatan & Medis,Dental Asisten,Perawat Gigi,Full Time,Junior / Entry Level,2000000,3000000,0,1,5,0,1,1,1,0,0,2025-06-18 16:00:12,"Klinik Pratama Dental Theory adalah Klinik Gigi yang berada di Jakarta Garden City, Cakung Jakarta Timur. saat ini kami sedang membuka lowongan kerja untuk mengisi posisi sebagai Perawat gigi
Salam,
Klinik Pratama Dental Theory

Tanggung Jawab Pekerjaan :
1. Mendampingi dokter gigi saat asisten
2. Menjaga kebersihan dan kerapihan klinik maupun segala peralatan yang ada di dalam nya
3. Mengerjakan laporan harian kunjungan pasien di buku kunjungan pasien
4. Menjaga kebersihan dan kerapihan alat dan bahan
5. bertanggung jawab terhadap alat alat kedokteran gigi

Keahlian :
- Menguasai dasar-dasar asisten perawat gigi
- Dapat berkomunikasi dengan baik dan bekerjasama Tim
- menguasai ms office

Kualifikasi :
- Lulusan SMK Kesehatan / Sederajat/Lulusan D3 / D4 perawat gigi memiliki STR Aktif
- Tidak sedang kuliah atau melanjutkan pendidikan
- Pengalaman Minimal 1 tahun dibidangnya

Waktu Bekerja :
Senin-Minggu pukul 08.00-21.00 WIB

Tunjangan :
- Tempat tinggal ( jika dari luar kota)

Insentif :
- Bonus","['Basis', 'Assistant', 'Dental Nurse', 'Ms Office']",https://www.loker.id/kesehatan-dan-kedokteran/dental-asisten/perawat-gigi-klinik-dental-theory-jakarta-timur.html
15455858,Staff Estimator Sipil,PT Bangun Prima Sejahtera,Semarang,Konstruksi dan Bangunan,Estimator,Estimator,Full Time,Supervisor / Coordinator,,,1,3,10,0,0,1,1,0,0,2025-06-18 16:00:08,"PT. Bangun Prima Sejahtera perusahaan yg bergerak dibidang Kontruksi bangunan membutuhkan Staff Estimator sipil yg bisa membuat RAB, RAP, mengontrol Opname tukang, material, menghubungi vendor

Tanggung Jawab Pekerjaan :
Menyusun RAB
Meyusun RAP
Mengkoreksi Opname tukang
Membuat kebutuhan material
Mengontrol material agar tidak over
Menelepon vendor.

Keahlian :
Mengusai MS Office, bisa Autocad, bisa membaca gambar kerja

Kualifikasi :
Pengalaman kerja minimal 5 tahun
Bersedia lembur
bersedia bekerja dg team ( Yg dicari yg berpengalaman sbg estimator sipil )
Pendidikan minimal Diploma

Waktu Bekerja :
8.30 s.d 16.45 (Senin - Jumat), 08.30 s.d 13.00 (Sabtu)

Tunjangan :
Uang makan

Insentif :
Uang lembur","['Ms Ms Office', 'Autocad', 'Work Pictures']",https://www.loker.id/konstruksi-dan-bangunan/estimator/staff-estimator-sipil-pt-bangun-prima-sejahtera-semarang.html
15662583,Sales,PT Jemsen Technology Indonesia,Pontianak,Marketing / Pemasaran,Pemasaran Perdagangan,Sales Promotion Girl / Boy,Freelance,Junior / Entry Level,,,1,1,2,1,1,1,0,0,0,2025-06-18 15:57:15,"Sebagai Sales Freelance / Penyebar Brosur, Anda bertugas membantu mempromosikan produk perusahaan melalui penyebaran brosur secara langsung ke masyarakat di wilayah domisili Anda. Posisi ini bersifat freelance, sehingga waktu kerja fleksibel dan tidak mengharuskan datang ke kantor. Setiap harinya anda harus melaporkan pekerjaan anda, dan akan diberikan target oleh perusahaan kami.
Kami mencari Pekerja di beberapa wilayah di Indonesia.

Tanggung Jawab Pekerjaan :
•	Menyebarkan brosur/promosi produk perusahaan di area wilayah yang ditentukan
•	Melaporkan hasil penyebaran secara rutin setiap hari (Via Whatshapp/ We-chat)
•	Memberikan informasi dasar kepada calon konsumen
•	Tidak perlu datang ke kantor
*       Mendokumentasikan dan melaporkan aktivitas sebar brosur sesuai target harian/mingguan
*       Menjaga sikap yang sopan dan representatif saat bertugas di lapangan
*       Memberikan informasi kontak/toko resmi perusahaan kepada calon konsumen
*       Berkoordinasi dengan tim marketing perusahaan melalui WhatsApp atau telepon

Keahlian :
•	Komunikasi Dasar yang Baik, Kemampuan Interpersonal
•	Kemampuan Dokumentasi Sederhana
•	Mengetahui lokasi-lokasi strategis

Kualifikasi :
•	Memiliki smartphone dan bisa menggunakan WhatsApp/Google Form/We Chat
•	Mampu bekerja secara mandiri
•	Memiliki kendaraan pribadi (diutamakan)
•	Berpengalaman di bidang sales/promosi
•	Berdomisili di Kalimantan, Sulawesi, Sumatera, dll

Waktu Bekerja :
Senin-Sabtu (08.30-17.30), Waktu Istirahat 1 jam (12.00-13.00)","['Good Basic Communication', 'Interpersonal Ability', 'Simple Documentation Capabilities', 'Strategic Location']",https://www.loker.id/pemasaran/pemasaran-perdagangan/sales-pt-jemsen-technology-indonesia-pontianak.html
15311939,Dental Nurse/ Suster Gigi,PT Ais Medika Asia,Jakarta Selatan,Kesehatan & Medis,Dental Asisten,Perawat Gigi,Full Time,Staff / Officer,4000000,5000000,0,3,5,0,0,1,0,0,0,2025-06-18 15:55:04,"Membantu dokter gigi dalam melaksanakan pekerjaannya kepada pasien (asistensi).

Tanggung Jawab Pekerjaan :
- Mendampingi dokter gigi saat mengerjakan pasien
- Menginventaris alat dan bahan gigi
- Membersihkan dan memelihara dental unit, berhubungan dengan teknisinya
- Mengirim & memonitor pekerjaan lab pasien
- Bekerjasama dengan front desk untuk mengatur jadwal kunjungan dokter gigi, rekam medis pasien dll.
- Memastikan kehadiran Dokter Gigi sesuai jadwal.
- Mencuci & mensterilkan alat
- Bekerjasama dengan tenaga kesehatan lain di klinik.

Keahlian :
- Mengerti dan mengetahui alat-alat dokter gigi.
- Memahami cara pemakaian alat dan bahan gigi.
- Mengerti cara suction.
- Mengerti cara pemeliharaan alat-alat gigi.

Kualifikasi :
- Lulusan Sekolah Perawat Gigi atau Akademi Perawat Gigi
- Memiliki STR

Waktu Bekerja :
Senin s/d Sabtu jam 10.00 - 18.00

Tunjangan :
THR
Medical Fee

Insentif :
Uang Lembur","['Tools', 'Dentists', 'Dental Tools', 'Materials', 'Dental Tools']",https://www.loker.id/kesehatan-dan-kedokteran/dental-asisten/dental-nurse-suster-gigi-pt-ais-medika-asia-jakarta-selatan.html
